order,imagename,col,line_nu,word_nu,glyph_nu,ocr,ocr_x1,ocr_y1,ocr_x2,ocr_y2,ocr_x3,ocr_y3,ocr_x4,ocr_y4,gt,gt_x1,gt_y1,gt_x2,gt_y2,gt_x3,gt_y3,gt_x4,gt_y4,manuscript
6767,ok/P138-Fg008-R-C02-R01-D15052012-T135231-LR924_012_F.jpg,1,5,1,1,ה,2112,1758,2279,1758,2279,1852,2112,1852,ה,2112,1758,2279,1758,2279,1852,2112,1852,4Q158
6768,ok/P138-Fg008-R-C02-R01-D15052012-T135231-LR924_012_F.jpg,1,5,1,2,ה,2110,1852,2112,1758,2067,1771,2065,1846,ה,2110,1852,2112,1758,2067,1771,2065,1846,4Q158
6776,ok/P138-Fg015-R-C02-R01-D15052012-T151240-LR924_012_F.jpg,1,1,3,1,ה,2118,1293,2133,1079,2084,1076,2069,1296,ה,2118,1293,2133,1079,2084,1076,2069,1296,4Q158
6791,ok/P138-Fg015-R-C02-R01-D15052012-T151240-LR924_012_F.jpg,1,2,1,2,ה,2424,1763,2409,1644,2374,1656,2389,1769,ה,2424,1763,2409,1644,2374,1656,2389,1769,4Q158
6795,ok/P138-Fg015-R-C02-R01-D15052012-T151240-LR924_012_F.jpg,1,2,3,3,ה,2298,1795,2281,1663,2234,1660,2251,1799,ה,2298,1795,2281,1663,2234,1660,2251,1799,4Q158
6812,ok/P138-Fg018-R-C02-R01-D15052012-T153818-LR924_012_F.jpg,1,2,5,3,ה,1997,1515,2003,1415,1945,1422,1940,1526,ה,1997,1515,2003,1415,1945,1422,1940,1526,4Q158
6821,ok/P138-Fg018-R-C02-R01-D15052012-T153818-LR924_012_F.jpg,1,3,1,3,ה,2164,1725,2166,1566,2118,1575,2116,1742,ה,2164,1725,2166,1566,2118,1575,2116,1742,4Q158
6840,ok/P143-Fg001-R-C01-R01-D22052012-T155003-LR924_012_F.jpg,1,2,1,5,ה,2368,1254,2392,974,2328,975,2303,1264,ה,2368,1254,2392,974,2328,975,2303,1264,4Q207
6844,ok/P143-Fg001-R-C01-R01-D22052012-T155003-LR924_012_F.jpg,1,2,3,1,ה,2169,1252,2198,1059,2128,1085,2104,1248,ה,2169,1252,2198,1059,2128,1085,2104,1248,4Q207
6862,ok/P143-Fg001-R-C01-R01-D22052012-T155003-LR924_012_F.jpg,1,3,3,6,ה,2351,1480,2350,1375,2302,1334,2303,1509,ה,2351,1480,2350,1375,2302,1334,2303,1509,4Q207
6868,ok/P143-Fg001-R-C01-R01-D22052012-T155003-LR924_012_F.jpg,1,4,1,2,ה,2506,1754,2506,1574,2434,1595,2419,1781,ה,2506,1754,2506,1574,2434,1595,2419,1781,4Q207
6923,ok/P147-Fg001-R-C01-R01-D19072012-T121212-LR924_012_F.jpg,1,3,7,3,ה,1421,1439,1413,1207,1333,1342,1337,1457,ה,1421,1439,1413,1207,1333,1342,1337,1457,4Q541
6947,ok/P147-Fg001-R-C01-R01-D19072012-T121212-LR924_012_F.jpg,1,5,1,5,ה,2138,1856,2149,1675,2044,1678,2042,1948,ה,2138,1856,2149,1675,2044,1678,2042,1948,4Q541
6969,ok/P148-Fg001-R-C01-R01-D19072012-T105017-LR924_012_F.jpg,1,4,1,1,ה,2474,1234,2505,1234,2505,1237,2474,1237,ה,2474,1234,2505,1234,2505,1237,2474,1237,4Q532
7039,ok/P148-Fg001-R-C01-R01-D19072012-T105017-LR924_012_F.jpg,1,10,3,2,ה,1286,1202,1406,1195,1405,1137,1257,1146,ה,1286,1202,1406,1195,1405,1137,1257,1146,4Q532
7087,ok/P149-Fg003-R-C01-R01-D21082012-T092134-LR924_012_F.jpg,1,1,1,1,ה,2077,885,2180,885,2180,1002,2077,1002,ה,2077,885,2180,885,2180,1002,2077,1002,4Q541
7104,ok/P149-Fg003-R-C01-R01-D21082012-T092134-LR924_012_F.jpg,1,2,3,3,ה,1973,1212,1969,1093,1886,1106,1888,1197,ה,1973,1212,1969,1093,1886,1106,1888,1197,4Q541
7108,ok/P149-Fg003-R-C01-R01-D21082012-T092134-LR924_012_F.jpg,1,2,5,3,ה,1734,1191,1729,1121,1636,1122,1633,1221,ה,1734,1191,1729,1121,1636,1122,1633,1221,4Q541
7131,ok/P149-Fg003-R-C01-R01-D21082012-T092134-LR924_012_F.jpg,1,4,1,1,ה,2407,1417,2593,1425,2593,1584,2423,1597,ה,2407,1417,2593,1425,2593,1584,2423,1597,4Q541
7136,ok/P149-Fg003-R-C01-R01-D21082012-T092134-LR924_012_F.jpg,1,4,3,4,ה,2146,1593,2141,1461,2062,1496,2072,1608,ה,2146,1593,2141,1461,2062,1496,2072,1608,4Q541
7143,ok/P149-Fg003-R-C01-R01-D21082012-T092134-LR924_012_F.jpg,1,4,5,6,ה,1756,1665,1756,1516,1662,1535,1662,1622,ה,1756,1665,1756,1516,1662,1535,1662,1622,4Q541
7153,ok/P149-Fg003-R-C01-R01-D21082012-T092134-LR924_012_F.jpg,1,5,1,1,ה,2321,1734,2424,1727,2424,1846,2336,1860,ה,2321,1734,2424,1727,2424,1846,2336,1860,4Q541
7184,ok/P149-Fg004-R-C01-R01-D21082012-T093955-LR924_012_F.jpg,1,2,1,3,ה,2033,1223,2033,1223,1965,1156,1965,1239,ה,2033,1223,2033,1223,1965,1156,1965,1239,4Q541
7191,ok/P149-Fg004-R-C01-R01-D21082012-T093955-LR924_012_F.jpg,1,2,5,2,ה,1707,1251,1702,1174,1637,1235,1637,1235,ה,1707,1251,1702,1174,1637,1235,1637,1235,4Q541
7193,ok/P149-Fg004-R-C01-R01-D21082012-T093955-LR924_012_F.jpg,1,2,5,4,ה,1597,1261,1597,1184,1496,1131,1503,1277,ה,1597,1261,1597,1184,1496,1131,1503,1277,4Q541
7209,ok/P149-Fg004-R-C01-R01-D21082012-T093955-LR924_012_F.jpg,1,3,3,8,ה,1508,1493,1514,1332,1427,1358,1429,1461,ה,1508,1493,1514,1332,1427,1358,1429,1461,4Q541
7221,ok/P149-Fg004-R-C01-R01-D21082012-T093955-LR924_012_F.jpg,1,4,5,5,ה,1688,1701,1689,1570,1596,1591,1595,1680,ה,1688,1701,1689,1570,1596,1591,1595,1680,4Q541
7233,ok/P149-Fg004-R-C01-R01-D21082012-T093955-LR924_012_F.jpg,1,5,3,4,ה,1738,1886,1738,1794,1634,1811,1634,1909,ה,1738,1886,1738,1794,1634,1811,1634,1909,4Q541
7252,ok/P155-Fg001-R-C01-R01-D15082013-T095342-LR924_012.jpg,1,2,3,3,ה,2123,1162,2121,1096,2077,1080,2079,1158,ה,2123,1162,2121,1096,2077,1080,2079,1158,4Q403
7288,ok/P160-Fg005-R-C01-R01-D30052012-T125346-LR924_012_F.jpg,1,4,3,1,ה,1816,853,1827,1035,1872,1041,1872,894,ה,1816,853,1827,1035,1872,1041,1872,894,4Q178
7298,ok/P167-Fg005-R-C01-R01-D21082012-T154045-LR924_012_F.jpg,1,1,1,5,ה,1688,1223,1688,1120,1622,1137,1624,1242,ה,1688,1223,1688,1120,1622,1137,1624,1242,4Q378
7315,ok/P167-Fg005-R-C01-R01-D21082012-T154045-LR924_012_F.jpg,1,4,1,2,ה,1699,1745,1664,1555,1594,1559,1611,1740,ה,1699,1745,1664,1555,1594,1559,1611,1740,4Q378
7337,ok/P167-Fg012-R-C01-R01-D22082012-T101710-LR924_012_F.jpg,1,2,5,1,ה,1730,1284,1730,1142,1671,1143,1671,1280,ה,1730,1284,1730,1142,1671,1143,1671,1280,4Q378
7349,ok/P167-Fg012-R-C01-R01-D22082012-T101710-LR924_012_F.jpg,1,3,3,4,ה,1764,1423,1764,1325,1686,1314,1688,1405,ה,1764,1423,1764,1325,1686,1314,1688,1405,4Q378
7365,ok/P167-Fg012-R-C01-R01-D22082012-T101710-LR924_012_F.jpg,1,4,5,2,ה,1811,1571,1809,1479,1744,1485,1746,1575,ה,1811,1571,1809,1479,1744,1485,1746,1575,4Q378
7367,ok/P167-Fg012-R-C01-R01-D22082012-T101710-LR924_012_F.jpg,1,4,5,4,ה,1698,1575,1696,1486,1623,1484,1625,1571,ה,1698,1575,1696,1486,1623,1484,1625,1571,4Q378
7398,ok/P167-Fg013-R-C01-R01-D22082012-T102853-LR924_012_F.jpg,1,3,3,2,ה,1878,1691,1875,1493,1802,1513,1804,1628,ה,1878,1691,1875,1493,1802,1513,1804,1628,4Q378
7400,ok/P167-Fg013-R-C01-R01-D22082012-T102853-LR924_012_F.jpg,1,3,3,4,ה,1760,1610,1758,1485,1703,1532,1699,1617,ה,1760,1610,1758,1485,1703,1532,1699,1617,4Q378
7407,ok/P167-Fg013-R-C01-R01-D22082012-T102853-LR924_012_F.jpg,1,4,1,3,ה,1724,1768,1730,1673,1668,1673,1662,1759,ה,1724,1768,1730,1673,1668,1673,1662,1759,4Q378
7412,ok/P168-Fg016-R-C01-R01-D04022013-T100553-LR924_012.jpg,1,1,3,2,ה,1459,1122,1276,1125,1252,1190,1466,1186,ה,1459,1122,1276,1125,1252,1190,1466,1186,4Q378
7414,ok/P168-Fg016-R-C01-R01-D04022013-T100553-LR924_012.jpg,1,1,3,4,ה,1491,1228,1249,1233,1313,1297,1469,1294,ה,1491,1228,1249,1233,1313,1297,1469,1294,4Q378
7417,ok/P168-Fg016-R-C01-R01-D04022013-T100553-LR924_012.jpg,1,1,5,2,ה,1472,1640,1304,1643,1334,1706,1475,1704,ה,1472,1640,1304,1643,1334,1706,1475,1704,4Q378
7435,ok/P168-Fg016-R-C01-R01-D04022013-T100553-LR924_012.jpg,1,3,1,1,ה,1688,936,1835,925,1835,936,1688,925,ה,1688,936,1835,925,1835,936,1688,925,4Q378
7445,ok/P168-Fg016-R-C01-R01-D04022013-T100553-LR924_012.jpg,1,3,3,5,ה,1782,1459,1679,1464,1672,1531,1798,1524,ה,1782,1459,1679,1464,1672,1531,1798,1524,4Q378
7454,ok/P168-Fg016-R-C01-R01-D04022013-T100553-LR924_012.jpg,1,4,1,4,ה,1981,896,1850,893,1842,967,1947,970,ה,1981,896,1850,893,1842,967,1947,970,4Q378
7460,ok/P168-Fg016-R-C01-R01-D04022013-T100553-LR924_012.jpg,1,4,3,5,ה,1977,1217,1821,1222,1824,1296,1964,1291,ה,1977,1217,1821,1222,1824,1296,1964,1291,4Q378
7476,ok/P168-Fg016-R-C01-R01-D04022013-T100553-LR924_012.jpg,1,5,1,3,ה,2128,819,2015,818,2015,885,2108,886,ה,2128,819,2015,818,2015,885,2108,886,4Q378
7480,ok/P168-Fg016-R-C01-R01-D04022013-T100553-LR924_012.jpg,1,5,3,3,ה,2120,1020,2015,1019,2011,1076,2127,1077,ה,2120,1020,2015,1019,2011,1076,2127,1077,4Q378
7489,ok/P168-Fg016-R-C01-R01-D04022013-T100553-LR924_012.jpg,1,5,7,3,ה,2114,1555,2011,1555,2032,1632,2106,1632,ה,2114,1555,2011,1555,2032,1632,2106,1632,4Q378
7517,ok/P168-Fg016-R-C01-R01-D04022013-T100553-LR924_012.jpg,1,7,1,2,ה,2481,853,2373,842,2377,907,2478,918,ה,2481,853,2373,842,2377,907,2478,918,4Q378
7526,ok/P168-Fg016-R-C01-R01-D04022013-T100553-LR924_012.jpg,1,7,5,3,ה,2468,1298,2338,1300,2375,1363,2436,1363,ה,2468,1298,2338,1300,2375,1363,2436,1363,4Q378
7528,ok/P168-Fg016-R-C01-R01-D04022013-T100553-LR924_012.jpg,1,7,7,1,ה,2418,1441,2371,1441,2345,1530,2465,1536,ה,2418,1441,2371,1441,2345,1530,2465,1536,4Q378
7534,ok/P168-Fg016-R-C01-R01-D04022013-T100553-LR924_012.jpg,1,7,9,5,ה,2441,1779,2344,1779,2306,1857,2420,1857,ה,2441,1779,2344,1779,2306,1857,2420,1857,4Q378
7562,ok/P179-Fg001-R-C01-R01-D08072012-T132344-LR924_012_F.jpg,1,2,3,5,ה,1934,1328,1934,1169,1863,1223,1863,1324,ה,1934,1328,1934,1169,1863,1223,1863,1324,4Q507
7582,ok/P179-Fg001-R-C01-R01-D08072012-T132344-LR924_012_F.jpg,1,3,3,1,ה,2183,1525,2182,1395,2116,1400,2117,1543,ה,2183,1525,2182,1395,2116,1400,2117,1543,4Q507
7601,ok/P179-Fg001-R-C01-R01-D08072012-T132344-LR924_012_F.jpg,1,3,9,3,ה,1139,1532,1141,1415,1076,1399,1073,1540,ה,1139,1532,1141,1415,1076,1399,1073,1540,4Q507
7642,ok/P180-Fg001-R-C01-R01-D12062012-T122417-LR924_012_F.jpg,1,5,1,6,ה,1136,1330,1059,1363,1083,1408,1171,1370,ה,1136,1330,1059,1363,1083,1408,1171,1370,4Q416
7669,ok/P180-Fg001-R-C01-R01-D12062012-T122417-LR924_012_F.jpg,1,7,5,1,ה,1569,1586,1560,1590,1581,1629,1588,1626,ה,1569,1586,1560,1590,1581,1629,1588,1626,4Q416
7700,ok/P180-Fg001-R-C01-R01-D12062012-T122417-LR924_012_F.jpg,1,16,5,1,ה,3034,675,3032,676,3064,736,3080,767,ה,3034,675,3032,676,3064,736,3080,767,4Q416
7714,ok/P180-Fg004-R-C01-R01-D12062012-T101448-LR924_012_F.jpg,1,1,5,3,ה,1858,1062,1858,965,1803,970,1803,1032,ה,1858,1062,1858,965,1803,970,1803,1032,4Q416
7719,ok/P180-Fg004-R-C01-R01-D12062012-T101448-LR924_012_F.jpg,1,2,1,4,ה,2354,1230,2360,1114,2295,1091,2289,1222,ה,2354,1230,2360,1114,2295,1091,2289,1222,4Q416
7727,ok/P180-Fg004-R-C01-R01-D12062012-T101448-LR924_012_F.jpg,1,2,5,4,ה,1970,1219,1970,1120,1902,1121,1906,1219,ה,1970,1219,1970,1120,1902,1121,1906,1219,4Q416
7729,ok/P180-Fg004-R-C01-R01-D12062012-T101448-LR924_012_F.jpg,1,2,5,6,ה,1839,1229,1835,1105,1751,1088,1761,1224,ה,1839,1229,1835,1105,1751,1088,1761,1224,4Q416
7741,ok/P180-Fg004-R-C01-R01-D12062012-T101448-LR924_012_F.jpg,1,3,1,4,ה,2314,1405,2316,1294,2244,1268,2242,1396,ה,2314,1405,2316,1294,2244,1268,2242,1396,4Q416
7751,ok/P180-Fg004-R-C01-R01-D12062012-T101448-LR924_012_F.jpg,1,3,5,4,ה,1812,1414,1812,1292,1754,1290,1754,1428,ה,1812,1414,1812,1292,1754,1290,1754,1428,4Q416
7794,ok/P185-Fg006-R-C01-R01-D13062012-T123134-LR924_012_F.jpg,1,5,1,4,ה,2287,1645,2284,1606,2244,1627,2244,1627,ה,2287,1645,2284,1606,2244,1627,2244,1627,4Q423
7814,ok/P185-Fg006-R-C01-R01-D13062012-T123134-LR924_012_F.jpg,1,6,7,3,ה,1732,1850,1739,1703,1677,1684,1671,1799,ה,1732,1850,1739,1703,1677,1684,1671,1799,4Q423
7863,ok/P185-Fg007-R-C01-R01-D13062012-T124115-LR924_012_F.jpg,1,4,1,6,ה,2075,1461,2070,1327,2007,1333,2008,1464,ה,2075,1461,2070,1327,2007,1333,2008,1464,4Q423
7882,ok/P185-Fg008-R-C01-R01-D13062012-T124922-LR924_012_F.jpg,1,1,7,1,ה,1849,1165,1857,1006,1793,1065,1786,1195,ה,1849,1165,1857,1006,1793,1065,1786,1195,4Q423
7895,ok/P185-Fg008-R-C01-R01-D13062012-T124922-LR924_012_F.jpg,1,2,3,7,ה,1796,1300,1801,1215,1747,1208,1747,1304,ה,1796,1300,1801,1215,1747,1208,1747,1304,4Q423
7908,ok/P185-Fg008-R-C01-R01-D13062012-T124922-LR924_012_F.jpg,1,4,3,1,ה,1645,1562,1646,1462,1604,1456,1602,1570,ה,1645,1562,1646,1462,1604,1456,1602,1570,4Q423
7934,ok/P185-Fg012-R-C01-R01-D13062012-T132326-LR924_012_F.jpg,1,3,3,1,ה,1787,1431,1782,1388,1624,1377,1627,1457,ה,1787,1431,1782,1388,1624,1377,1627,1457,4Q423
7936,ok/P185-Fg012-R-C01-R01-D13062012-T132326-LR924_012_F.jpg,1,3,5,1,ה,1573,1459,1584,1356,1545,1364,1519,1447,ה,1573,1459,1584,1356,1545,1364,1519,1447,4Q423
7997,ok/P186-Fg004-R-C01-R01-D12062012-T151956-LR924_012_F.jpg,1,2,5,1,ה,1803,1352,1778,1165,1742,1178,1763,1331,ה,1803,1352,1778,1165,1742,1178,1763,1331,4Q449
8002,ok/P186-Fg004-R-C01-R01-D12062012-T151956-LR924_012_F.jpg,1,2,7,1,ה,1569,1341,1562,1230,1503,1235,1503,1373,ה,1569,1341,1562,1230,1503,1235,1503,1373,4Q449
8004,ok/P186-Fg004-R-C01-R01-D12062012-T151956-LR924_012_F.jpg,1,2,7,3,ה,1453,1363,1453,1229,1395,1254,1384,1318,ה,1453,1363,1453,1229,1395,1254,1384,1318,4Q449
8040,ok/P186-Fg004-R-C01-R01-D12062012-T151956-LR924_012_F.jpg,1,4,5,5,ה,1557,1617,1552,1501,1490,1512,1493,1596,ה,1557,1617,1552,1501,1490,1512,1493,1596,4Q449
8101,ok/P186-Fg012-R-C01-R01-D13062012-T093523-LR924_012_F.jpg,1,5,3,3,ה,1556,1683,1551,1558,1497,1578,1501,1666,ה,1556,1683,1551,1558,1497,1578,1501,1666,4Q479
8122,ok/P192-Fg006-R-C01-R01-D10072012-T121126-LR924_012_F.jpg,1,1,5,3,ה,1639,1329,1635,1097,1587,1096,1591,1300,ה,1639,1329,1635,1097,1587,1096,1591,1300,4Q545
8126,ok/P192-Fg006-R-C01-R01-D10072012-T121126-LR924_012_F.jpg,1,1,9,1,ה,1496,1293,1493,1134,1477,1150,1480,1287,ה,1496,1293,1493,1134,1477,1150,1480,1287,4Q545
8149,ok/P192-Fg012-R-C01-R01-D10072012-T132022-LR924_012_F.jpg,1,1,3,2,ה,1845,1330,1830,1139,1774,1160,1786,1322,ה,1845,1330,1830,1139,1774,1160,1786,1322,4Q545
8151,ok/P192-Fg012-R-C01-R01-D10072012-T132022-LR924_012_F.jpg,1,1,3,4,ה,1749,1324,1729,1191,1680,1248,1690,1315,ה,1749,1324,1729,1191,1680,1248,1690,1315,4Q545
8163,ok/P192-Fg012-R-C01-R01-D10072012-T132022-LR924_012_F.jpg,1,2,5,2,ה,1825,1496,1822,1386,1758,1363,1762,1515,ה,1825,1496,1822,1386,1758,1363,1762,1515,4Q545
8171,ok/P192-Fg012-R-C01-R01-D10072012-T132022-LR924_012_F.jpg,1,3,3,4,ה,2082,1682,2076,1555,2022,1589,2025,1673,ה,2082,1682,2076,1555,2022,1589,2025,1673,4Q545
8182,ok/P2-Fg005-R-C01-R01-D27072014-T113953-LR924_012.jpg,1,1,1,1,ה,1597,801,1828,803,1828,917,1615,925,ה,1597,801,1828,803,1828,917,1615,925,4Q502
8191,ok/P2-Fg005-R-C01-R01-D27072014-T113953-LR924_012.jpg,1,2,3,4,ה,1716,1073,1729,894,1632,938,1625,1049,ה,1716,1073,1729,894,1632,938,1625,1049,4Q502
8208,ok/P2-Fg005-R-C01-R01-D27072014-T113953-LR924_012.jpg,1,3,7,4,ה,1478,1211,1477,987,1406,970,1387,1173,ה,1478,1211,1477,987,1406,970,1387,1173,4Q502
8211,ok/P2-Fg005-R-C01-R01-D27072014-T113953-LR924_012.jpg,1,4,1,2,ה,2356,1328,2356,1247,2278,1264,2278,1329,ה,2356,1328,2356,1247,2278,1264,2278,1329,4Q502
8221,ok/P2-Fg005-R-C01-R01-D27072014-T113953-LR924_012.jpg,1,4,5,5,ה,1805,1368,1800,1248,1715,1248,1715,1343,ה,1805,1368,1800,1248,1715,1248,1715,1343,4Q502
8231,ok/P2-Fg005-R-C01-R01-D27072014-T113953-LR924_012.jpg,1,5,3,2,ה,1680,1519,1679,1400,1610,1404,1611,1503,ה,1680,1519,1679,1400,1610,1404,1611,1503,4Q502
8249,ok/P2-Fg005-R-C01-R01-D27072014-T113953-LR924_012.jpg,1,7,5,1,ה,1684,1873,1684,1705,1592,1672,1592,1843,ה,1684,1873,1684,1705,1592,1672,1592,1843,4Q502
8251,ok/P2-Fg005-R-C01-R01-D27072014-T113953-LR924_012.jpg,1,7,5,3,ה,1528,1829,1532,1664,1456,1671,1453,1784,ה,1528,1829,1532,1664,1456,1671,1453,1784,4Q502
8260,ok/P201-Fg001-R-C01-R01-D28112013-T115442-LR924_012.jpg,1,1,7,1,ה,1787,1317,1783,1176,1730,1197,1733,1316,ה,1787,1317,1783,1176,1730,1197,1733,1316,4Q19
8272,ok/P201-Fg001-R-C01-R01-D28112013-T115442-LR924_012.jpg,1,2,7,2,ה,1608,1458,1603,1353,1543,1380,1545,1441,ה,1608,1458,1603,1353,1543,1380,1545,1441,4Q19
8292,ok/P221-Fg001-R-C01-R01-D28082012-T114146-LR924_012_F.jpg,1,1,3,1,ה,1999,1019,2005,918,1958,946,1955,1042,ה,1999,1019,2005,918,1958,946,1955,1042,4Q269
8332,ok/P221-Fg001-R-C01-R01-D28082012-T114146-LR924_012_F.jpg,1,3,9,4,ה,1394,1406,1399,1262,1324,1211,1316,1428,ה,1394,1406,1399,1262,1324,1211,1316,1428,4Q269
8337,ok/P221-Fg001-R-C01-R01-D28082012-T114146-LR924_012_F.jpg,1,4,3,1,ה,2231,1549,2230,1474,2177,1486,2178,1568,ה,2231,1549,2230,1474,2177,1486,2178,1568,4Q269
8343,ok/P221-Fg001-R-C01-R01-D28082012-T114146-LR924_012_F.jpg,1,4,5,1,ה,1912,1516,1915,1456,1862,1462,1860,1497,ה,1912,1516,1915,1456,1862,1462,1860,1497,4Q269
8371,ok/P222-Fg007-R-C01-R01-D11032013-T115309-LR924_012.jpg,1,1,1,5,ה,1855,1183,1863,1044,1795,1043,1795,1167,ה,1855,1183,1863,1044,1795,1043,1795,1167,4Q289
8378,ok/P222-Fg007-R-C01-R01-D11032013-T115309-LR924_012.jpg,1,2,3,5,ה,1881,1322,1890,1217,1821,1217,1819,1297,ה,1881,1322,1890,1217,1821,1217,1819,1297,4Q289
8406,ok/P222-Fg009-R-C01-R01-D11032013-T125357-LR924_012.jpg,1,1,5,2,ה,2020,1205,2023,1032,1931,1019,1940,1188,ה,2020,1205,2023,1032,1931,1019,1940,1188,4Q291
8425,ok/P222-Fg009-R-C01-R01-D11032013-T125357-LR924_012.jpg,1,2,5,3,ה,1905,1423,1913,1296,1801,1289,1805,1418,ה,1905,1423,1913,1296,1801,1289,1805,1418,4Q291
8432,ok/P222-Fg009-R-C01-R01-D11032013-T125357-LR924_012.jpg,1,3,1,1,ה,2470,1520,2597,1520,2597,1632,2470,1632,ה,2470,1520,2597,1520,2597,1632,2470,1632,4Q291
8467,ok/P222-Fg010-R-C01-R01-D11032013-T130154-LR924_012.jpg,1,1,2,3,ה,2368,1123,2449,961,1705,1204,1674,1215,ה,2368,1123,2449,961,1705,1204,1674,1215,4Q291
8468,ok/P222-Fg010-R-C01-R01-D11032013-T130154-LR924_012.jpg,1,2,1,1,ה,2677,1405,2784,1405,2784,1538,2677,1538,ה,2677,1405,2784,1405,2784,1538,2677,1538,4Q291
8478,ok/P222-Fg010-R-C01-R01-D11032013-T130154-LR924_012.jpg,1,2,5,1,ה,1865,1424,1815,1274,1739,1316,1792,1474,ה,1865,1424,1815,1274,1739,1316,1792,1474,4Q291
8528,ok/P222-Fg010-R-C01-R01-D11032013-T130154-LR924_012.jpg,1,5,5,3,ה,1618,1906,1602,1776,1523,1816,1539,1941,ה,1618,1906,1602,1776,1523,1816,1539,1941,4Q291
8535,ok/P222-Fg010-R-C01-R01-D11032013-T130154-LR924_012.jpg,1,6,1,2,ה,2224,2058,2237,1994,2181,1945,2165,2024,ה,2224,2058,2237,1994,2181,1945,2165,2024,4Q291
8554,ok/P226-Fg001-R-C01-R01-D11032013-T141337-LR924_012.jpg,1,1,5,3,ה,1419,1392,1290,1385,1234,1468,1396,1477,ה,1419,1392,1290,1385,1234,1468,1396,1477,4Q325
8560,ok/P226-Fg001-R-C01-R01-D11032013-T141337-LR924_012.jpg,1,2,1,4,ה,1663,967,1519,967,1493,1054,1636,1054,ה,1663,967,1519,967,1493,1054,1636,1054,4Q325
8578,ok/P226-Fg001-R-C01-R01-D11032013-T141337-LR924_012.jpg,1,3,1,6,ה,1808,1171,1697,1165,1706,1253,1798,1258,ה,1808,1171,1697,1165,1706,1253,1798,1258,4Q325
8586,ok/P226-Fg001-R-C01-R01-D11032013-T141337-LR924_012.jpg,1,4,1,1,ה,1848,1406,2056,1406,2056,1409,1848,1409,ה,1848,1406,2056,1406,2056,1409,1848,1409,4Q325
8590,ok/P226-Fg001-R-C01-R01-D11032013-T141337-LR924_012.jpg,1,5,1,1,ה,2042,1499,2173,1489,2173,1507,2042,1497,ה,2042,1499,2173,1489,2173,1507,2042,1497,4Q325
8615,ok/P234-Fg001-R-C01-R01-D23082012-T123328-LR924_012_F.jpg,1,3,3,1,ה,2117,1223,2118,1120,2040,1101,2039,1223,ה,2117,1223,2118,1120,2040,1101,2039,1223,4Q173
8622,ok/P234-Fg001-R-C01-R01-D23082012-T123328-LR924_012_F.jpg,1,4,1,1,ה,2249,1273,2383,1259,2383,1394,2264,1404,ה,2249,1273,2383,1259,2383,1394,2264,1404,4Q173
8653,ok/P237-Fg013-R-C01-R01-D05052013-T130903-LR924_012.jpg,1,1,1,1,ה,2138,967,2318,967,2318,1113,2138,1113,ה,2138,967,2318,967,2318,1113,2138,1113,4Q30
8655,ok/P237-Fg013-R-C01-R01-D05052013-T130903-LR924_012.jpg,1,1,1,3,ה,2083,1125,2092,953,2005,966,1998,1102,ה,2083,1125,2092,953,2005,966,1998,1102,4Q30
8671,ok/P237-Fg013-R-C01-R01-D05052013-T130903-LR924_012.jpg,1,3,1,4,ה,2032,1571,2038,1446,1978,1399,1970,1560,ה,2032,1571,2038,1446,1978,1399,1970,1560,4Q30
8673,ok/P237-Fg013-R-C01-R01-D05052013-T130903-LR924_012.jpg,1,3,3,1,ה,1925,1537,1931,1419,1865,1373,1865,1560,ה,1925,1537,1931,1419,1865,1373,1865,1560,4Q30
8683,ok/P238-Fg009-R-C01-R01-D27052014-T144325-LR924_012.jpg,1,1,1,1,ה,2274,1019,2435,1020,2435,1116,2284,1115,ה,2274,1019,2435,1020,2435,1116,2284,1115,4Q30
8691,ok/P238-Fg009-R-C01-R01-D27052014-T144325-LR924_012.jpg,1,2,1,2,ה,2293,1321,2308,1248,2240,1216,2220,1316,ה,2293,1321,2308,1248,2240,1216,2220,1316,4Q30
8693,ok/P238-Fg009-R-C01-R01-D27052014-T144325-LR924_012.jpg,1,2,1,4,ה,2170,1317,2190,1214,2120,1188,2096,1311,ה,2170,1317,2190,1214,2120,1188,2096,1311,4Q30
8702,ok/P238-Fg009-R-C01-R01-D27052014-T144325-LR924_012.jpg,1,3,1,3,ה,2139,1515,2161,1417,2099,1361,2072,1484,ה,2139,1515,2161,1417,2099,1361,2072,1484,4Q30
8705,ok/P238-Fg009-R-C01-R01-D27052014-T144325-LR924_012.jpg,1,3,3,2,ה,1979,1482,2002,1381,1922,1359,1900,1458,ה,1979,1482,2002,1381,1922,1359,1900,1458,4Q30
8707,ok/P238-Fg009-R-C01-R01-D27052014-T144325-LR924_012.jpg,1,3,3,4,ה,1862,1443,1881,1358,1812,1341,1792,1431,ה,1862,1443,1881,1358,1812,1341,1792,1431,4Q30
8708,ok/P238-Fg009-R-C01-R01-D27052014-T144325-LR924_012.jpg,1,4,1,1,ה,2508,1653,2667,1653,2667,1758,2508,1758,ה,2508,1653,2667,1653,2667,1758,2508,1758,4Q30
8716,ok/P238-Fg009-R-C01-R01-D27052014-T144325-LR924_012.jpg,1,4,3,5,ה,2085,1716,2113,1559,2039,1559,2021,1660,ה,2085,1716,2113,1559,2039,1559,2021,1660,4Q30
